"","week","indicator","inc","inc_low","inc_up","inc100","inc100_low","inc100_up","geo_insee","geo_name"
"365",201922,3,0,0,0,0,0,0,44,"GRAND EST"
"366",201922,3,311,0,920,5,0,15,75,"NOUVELLE-AQUITAINE"
"367",201922,3,0,0,0,0,0,0,84,"AUVERGNE-RHONE-ALPES"
"368",201922,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"369",201922,3,2453,49,4857,72,1,143,53,"BRETAGNE"
"370",201922,3,36,0,134,1,0,5,24,"CENTRE-VAL-DE-LOIRE"
"371",201922,3,28,0,83,8,0,24,94,"CORSE"
"372",201922,3,49,0,184,0,0,1,11,"ILE-DE-FRANCE"
"373",201922,3,111,0,378,2,0,6,76,"OCCITANIE"
"374",201922,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"375",201922,3,313,0,985,9,0,29,28,"NORMANDIE"
"376",201922,3,69,0,248,2,0,7,52,"PAYS-DE-LA-LOIRE"
"377",201922,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"378",201921,3,0,0,0,0,0,0,44,"GRAND EST"
"379",201921,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"380",201921,3,606,0,1325,7,0,16,84,"AUVERGNE-RHONE-ALPES"
"381",201921,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"382",201921,3,1472,0,3137,43,0,92,53,"BRETAGNE"
"383",201921,3,116,0,290,4,0,11,24,"CENTRE-VAL-DE-LOIRE"
"384",201921,3,14,0,61,4,0,18,94,"CORSE"
"385",201921,3,548,0,1535,4,0,12,11,"ILE-DE-FRANCE"
"386",201921,3,283,0,641,5,0,11,76,"OCCITANIE"
"387",201921,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"388",201921,3,0,0,0,0,0,0,28,"NORMANDIE"
"389",201921,3,53,0,233,1,0,6,52,"PAYS-DE-LA-LOIRE"
"390",201921,3,317,0,1034,6,0,20,93,"PROVENCE-ALPES-COTE-D-AZUR"
"391",201920,3,103,0,306,2,0,6,44,"GRAND EST"
"392",201920,3,297,0,1008,5,0,17,75,"NOUVELLE-AQUITAINE"
"393",201920,3,318,0,835,4,0,10,84,"AUVERGNE-RHONE-ALPES"
"394",201920,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"395",201920,3,0,0,0,0,0,0,53,"BRETAGNE"
"396",201920,3,134,0,333,5,0,13,24,"CENTRE-VAL-DE-LOIRE"
"397",201920,3,19,0,67,6,0,20,94,"CORSE"
"398",201920,3,2065,120,4010,17,1,33,11,"ILE-DE-FRANCE"
"399",201920,3,105,0,322,2,0,6,76,"OCCITANIE"
"400",201920,3,0,0,0,0,0,0,32,"HAUTS-DE-FRANCE"
"401",201920,3,110,0,373,3,0,11,28,"NORMANDIE"
"402",201920,3,189,0,516,5,0,14,52,"PAYS-DE-LA-LOIRE"
"403",201920,3,96,0,470,2,0,9,93,"PROVENCE-ALPES-COTE-D-AZUR"
"404",201919,3,121,0,370,2,0,6,44,"GRAND EST"
"405",201919,3,285,0,834,5,0,14,75,"NOUVELLE-AQUITAINE"
"406",201919,3,381,0,889,5,0,11,84,"AUVERGNE-RHONE-ALPES"
"407",201919,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"408",201919,3,613,0,1485,18,0,44,53,"BRETAGNE"
"409",201919,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"410",201919,3,2,0,17,1,0,5,94,"CORSE"
"411",201919,3,239,0,683,2,0,6,11,"ILE-DE-FRANCE"
"412",201919,3,0,0,0,0,0,0,76,"OCCITANIE"
"413",201919,3,304,0,791,5,0,13,32,"HAUTS-DE-FRANCE"
"414",201919,3,383,0,874,11,0,25,28,"NORMANDIE"
"415",201919,3,179,0,490,5,0,13,52,"PAYS-DE-LA-LOIRE"
"416",201919,3,186,0,551,4,0,11,93,"PROVENCE-ALPES-COTE-D-AZUR"
"417",201918,3,138,0,398,2,0,7,44,"GRAND EST"
"418",201918,3,57,0,216,1,0,4,75,"NOUVELLE-AQUITAINE"
"419",201918,3,75,0,221,1,0,3,84,"AUVERGNE-RHONE-ALPES"
"420",201918,3,228,0,675,8,0,23,27,"BOURGOGNE-FRANCHE-COMTE"
"421",201918,3,0,0,0,0,0,0,53,"BRETAGNE"
"422",201918,3,0,0,0,0,0,0,24,"CENTRE-VAL-DE-LOIRE"
"423",201918,3,71,0,166,21,0,49,94,"CORSE"
"424",201918,3,155,0,499,1,0,4,11,"ILE-DE-FRANCE"
"425",201918,3,0,0,0,0,0,0,76,"OCCITANIE"
"426",201918,3,106,0,401,2,0,7,32,"HAUTS-DE-FRANCE"
"427",201918,3,0,0,0,0,0,0,28,"NORMANDIE"
"428",201918,3,101,0,329,3,0,9,52,"PAYS-DE-LA-LOIRE"
"429",201918,3,0,0,0,0,0,0,93,"PROVENCE-ALPES-COTE-D-AZUR"
"430",201917,3,0,0,0,0,0,0,44,"GRAND EST"
"431",201917,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"432",201917,3,551,0,1631,7,0,20,84,"AUVERGNE-RHONE-ALPES"
"433",201917,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"434",201917,3,153,0,441,4,0,12,53,"BRETAGNE"
"435",201917,3,134,0,382,5,0,14,24,"CENTRE-VAL-DE-LOIRE"
"436",201917,3,28,0,88,8,0,26,94,"CORSE"
"437",201917,3,1083,0,2485,9,0,20,11,"ILE-DE-FRANCE"
"438",201917,3,0,0,0,0,0,0,76,"OCCITANIE"
"439",201917,3,1005,93,1917,16,1,31,32,"HAUTS-DE-FRANCE"
"440",201917,3,161,0,751,5,0,22,28,"NORMANDIE"
"441",201917,3,79,0,283,2,0,7,52,"PAYS-DE-LA-LOIRE"
"442",201917,3,240,0,673,5,0,13,93,"PROVENCE-ALPES-COTE-D-AZUR"
"443",201916,3,182,0,644,3,0,11,44,"GRAND EST"
"444",201916,3,0,0,0,0,0,0,75,"NOUVELLE-AQUITAINE"
"445",201916,3,798,0,1782,10,0,22,84,"AUVERGNE-RHONE-ALPES"
"446",201916,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"447",201916,3,439,0,943,13,0,28,53,"BRETAGNE"
"448",201916,3,95,0,244,4,0,10,24,"CENTRE-VAL-DE-LOIRE"
"449",201916,3,81,0,177,24,0,53,94,"CORSE"
"450",201916,3,590,0,1625,5,0,13,11,"ILE-DE-FRANCE"
"451",201916,3,194,0,497,3,0,8,76,"OCCITANIE"
"452",201916,3,1001,74,1928,16,1,31,32,"HAUTS-DE-FRANCE"
"453",201916,3,563,0,1869,16,0,54,28,"NORMANDIE"
"454",201916,3,12,0,95,0,0,2,52,"PAYS-DE-LA-LOIRE"
"455",201916,3,124,0,428,2,0,8,93,"PROVENCE-ALPES-COTE-D-AZUR"
"456",201915,3,1561,223,2899,28,4,52,44,"GRAND EST"
"457",201915,3,269,0,857,4,0,14,75,"NOUVELLE-AQUITAINE"
"458",201915,3,1503,351,2655,19,5,33,84,"AUVERGNE-RHONE-ALPES"
"459",201915,3,0,0,0,0,0,0,27,"BOURGOGNE-FRANCHE-COMTE"
"460",201915,3,309,0,853,9,0,25,53,"BRETAGNE"
"461",201915,3,294,11,577,11,0,22,24,"CENTRE-VAL-DE-LOIRE"
"462",201915,3,92,0,198,27,0,58,94,"CORSE"
"463",201915,3,436,0,1004,4,0,9,11,"ILE-DE-FRANCE"
"464",201915,3,115,0,348,2,0,6,76,"OCCITANIE"
"465",201915,3,1001,140,1862,16,2,30,32,"HAUTS-DE-FRANCE"
"466",201915,3,72,0,220,2,0,6,28,"NORMANDIE"
"467",201915,3,58,0,285,2,0,8,52,"PAYS-DE-LA-LOIRE"
"468",201915,3,40,0,222,1,0,5,93,"PROVENCE-ALPES-COTE-D-AZUR"
"469",201914,3,1678,335,3021,30,6,54,44,"GRAND EST"
"470",201914,3,1141,0,2284,19,0,38,75,"NOUVELLE-AQUITAINE"
"471",201914,3,885,23,1747,11,0,22,84,"AUVERGNE-RHONE-ALPES"
"472",201914,3,110,0,326,4,0,11,27,"BOURGOGNE-FRANCHE-COMTE"
"473",201914,3,798,4,1592,23,0,46,53,"BRETAGNE"
"474",201914,3,72,0,213,3,0,8,24,"CENTRE-VAL-DE-LOIRE"
"475",201914,3,84,0,181,25,0,54,94,"CORSE"
"476",201914,3,878,62,1694,7,0,14,11,"ILE-DE-FRANCE"
"477",201914,3,981,135,1827,17,3,31,76,"OCCITANIE"
"478",201914,3,1635,532,2738,27,9,45,32,"HAUTS-DE-FRANCE"
"479",201914,3,349,0,765,10,0,22,28,"NORMANDIE"
"480",201914,3,663,27,1299,17,0,34,52,"PAYS-DE-LA-LOIRE"
"481",201914,3,1775,0,3585,35,0,70,93,"PROVENCE-ALPES-COTE-D-AZUR"
"482",201913,3,965,11,1919,17,0,34,44,"GRAND EST"
"483",201913,3,2313,667,3959,38,11,65,75,"NOUVELLE-AQUITAINE"
"484",201913,3,2157,781,3533,27,10,44,84,"AUVERGNE-RHONE-ALPES"
"485",201913,3,186,0,551,6,0,19,27,"BOURGOGNE-FRANCHE-COMTE"
"486",201913,3,1838,578,3098,54,17,91,53,"BRETAGNE"
"487",201913,3,459,127,791,17,4,30,24,"CENTRE-VAL-DE-LOIRE"
"488",201913,3,93,0,197,28,0,59,94,"CORSE"
"489",201913,3,1218,66,2370,10,1,19,11,"ILE-DE-FRANCE"
"490",201913,3,1231,372,2090,21,7,35,76,"OCCITANIE"
"491",201913,3,1536,154,2918,25,2,48,32,"HAUTS-DE-FRANCE"
"492",201913,3,877,0,2141,26,0,63,28,"NORMANDIE"
"493",201913,3,461,0,980,12,0,26,52,"PAYS-DE-LA-LOIRE"
"494",201913,3,1743,206,3280,34,4,64,93,"PROVENCE-ALPES-COTE-D-AZUR"
"495",201912,3,2289,940,3638,40,16,64,44,"GRAND EST"
"496",201912,3,1970,128,3812,32,2,62,75,"NOUVELLE-AQUITAINE"
"497",201912,3,3203,1690,4716,40,21,59,84,"AUVERGNE-RHONE-ALPES"
"498",201912,3,325,0,833,11,0,29,27,"BOURGOGNE-FRANCHE-COMTE"
"499",201912,3,1391,432,2350,41,13,69,53,"BRETAGNE"
"500",201912,3,528,134,922,20,5,35,24,"CENTRE-VAL-DE-LOIRE"
"501",201912,3,118,3,233,35,1,69,94,"CORSE"
"502",201912,3,2276,508,4044,19,5,33,11,"ILE-DE-FRANCE"
"503",201912,3,3207,1685,4729,54,28,80,76,"OCCITANIE"
"504",201912,3,1481,334,2628,24,5,43,32,"HAUTS-DE-FRANCE"
"505",201912,3,314,0,767,9,0,22,28,"NORMANDIE"
"506",201912,3,2347,0,6162,61,0,160,52,"PAYS-DE-LA-LOIRE"
"507",201912,3,1806,320,3292,35,6,64,93,"PROVENCE-ALPES-COTE-D-AZUR"
"508",201911,3,3598,1906,5290,63,33,93,44,"GRAND EST"
"509",201911,3,1647,496,2798,27,8,46,75,"NOUVELLE-AQUITAINE"
"510",201911,3,4361,2327,6395,54,29,79,84,"AUVERGNE-RHONE-ALPES"
"511",201911,3,248,0,640,9,0,23,27,"BOURGOGNE-FRANCHE-COMTE"
"512",201911,3,3133,1816,4450,92,53,131,53,"BRETAGNE"
"513",201911,3,1444,773,2115,55,30,80,24,"CENTRE-VAL-DE-LOIRE"
"514",201911,3,203,57,349,60,17,103,94,"CORSE"
"515",201911,3,3349,1371,5327,27,11,43,11,"ILE-DE-FRANCE"
"516",201911,3,2604,1098,4110,44,19,69,76,"OCCITANIE"
"517",201911,3,3037,1445,4629,50,24,76,32,"HAUTS-DE-FRANCE"
"518",201911,3,1717,340,3094,50,10,90,28,"NORMANDIE"
"519",201911,3,2504,329,4679,65,8,122,52,"PAYS-DE-LA-LOIRE"
"520",201911,3,2530,829,4231,50,17,83,93,"PROVENCE-ALPES-COTE-D-AZUR"
"521",201910,3,5150,3157,7143,91,56,126,44,"GRAND EST"
"522",201910,3,4174,1899,6449,69,32,106,75,"NOUVELLE-AQUITAINE"
"523",201910,3,6647,4567,8727,82,56,108,84,"AUVERGNE-RHONE-ALPES"
"524",201910,3,953,139,1767,33,5,61,27,"BOURGOGNE-FRANCHE-COMTE"
"525",201910,3,2889,1561,4217,85,46,124,53,"BRETAGNE"
"526",201910,3,2000,1149,2851,76,44,108,24,"CENTRE-VAL-DE-LOIRE"
"527",201910,3,240,88,392,71,26,116,94,"CORSE"
"528",201910,3,5632,2754,8510,46,23,69,11,"ILE-DE-FRANCE"
"529",201910,3,3126,1343,4909,53,23,83,76,"OCCITANIE"
"530",201910,3,5538,3424,7652,91,56,126,32,"HAUTS-DE-FRANCE"
"531",201910,3,2259,710,3808,66,21,111,28,"NORMANDIE"
"532",201910,3,2135,383,3887,56,10,102,52,"PAYS-DE-LA-LOIRE"
"533",201910,3,7049,4091,10007,138,80,196,93,"PROVENCE-ALPES-COTE-D-AZUR"
"534",201909,3,11225,8284,14166,198,146,250,44,"GRAND EST"
"535",201909,3,7819,4677,10961,128,76,180,75,"NOUVELLE-AQUITAINE"
"536",201909,3,11042,8509,13575,136,105,167,84,"AUVERGNE-RHONE-ALPES"
"537",201909,3,2246,978,3514,77,33,121,27,"BOURGOGNE-FRANCHE-COMTE"
"538",201909,3,4867,2978,6756,143,88,198,53,"BRETAGNE"
"539",201909,3,2019,1224,2814,76,46,106,24,"CENTRE-VAL-DE-LOIRE"
"540",201909,3,401,198,604,119,58,180,94,"CORSE"
"541",201909,3,10679,6779,14579,87,55,119,11,"ILE-DE-FRANCE"
"542",201909,3,7561,4983,10139,127,84,170,76,"OCCITANIE"
"543",201909,3,7733,5011,10455,127,82,172,32,"HAUTS-DE-FRANCE"
"544",201909,3,4140,2057,6223,121,60,182,28,"NORMANDIE"
"545",201909,3,4982,1932,8032,130,51,209,52,"PAYS-DE-LA-LOIRE"
"546",201909,3,7546,4431,10661,148,87,209,93,"PROVENCE-ALPES-COTE-D-AZUR"
"547",201908,3,14103,11073,17133,249,196,302,44,"GRAND EST"
"548",201908,3,30959,22780,39138,508,374,642,75,"NOUVELLE-AQUITAINE"
"549",201908,3,25146,21365,28927,310,263,357,84,"AUVERGNE-RHONE-ALPES"
"550",201908,3,5372,2659,8085,185,91,279,27,"BOURGOGNE-FRANCHE-COMTE"
"551",201908,3,7499,4631,10367,220,136,304,53,"BRETAGNE"
"552",201908,3,3780,2618,4942,143,99,187,24,"CENTRE-VAL-DE-LOIRE"
"553",201908,3,893,624,1162,266,186,346,94,"CORSE"
"554",201908,3,19529,14037,25021,159,114,204,11,"ILE-DE-FRANCE"
"555",201908,3,20665,16743,24587,348,282,414,76,"OCCITANIE"
"556",201908,3,12335,8658,16012,202,142,262,32,"HAUTS-DE-FRANCE"
"557",201908,3,7999,4957,11041,234,145,323,28,"NORMANDIE"
"558",201908,3,9951,0,20702,259,0,539,52,"PAYS-DE-LA-LOIRE"
"559",201908,3,13257,8811,17703,260,173,347,93,"PROVENCE-ALPES-COTE-D-AZUR"
"560",201907,3,26792,22569,31015,472,398,546,44,"GRAND EST"
"561",201907,3,34526,26199,42853,567,430,704,75,"NOUVELLE-AQUITAINE"
"562",201907,3,52188,46892,57484,644,579,709,84,"AUVERGNE-RHONE-ALPES"
"563",201907,3,10838,7831,13845,374,270,478,27,"BOURGOGNE-FRANCHE-COMTE"
"564",201907,3,12581,8912,16250,370,262,478,53,"BRETAGNE"
"565",201907,3,7591,5903,9279,287,223,351,24,"CENTRE-VAL-DE-LOIRE"
"566",201907,3,1166,852,1480,347,253,441,94,"CORSE"
"567",201907,3,30370,24467,36273,248,200,296,11,"ILE-DE-FRANCE"
"568",201907,3,34866,29717,40015,587,500,674,76,"OCCITANIE"
"569",201907,3,28075,22709,33441,459,371,547,32,"HAUTS-DE-FRANCE"
"570",201907,3,15270,11280,19260,446,329,563,28,"NORMANDIE"
"571",201907,3,10660,7882,13438,278,206,350,52,"PAYS-DE-LA-LOIRE"
"572",201907,3,26149,19888,32410,512,389,635,93,"PROVENCE-ALPES-COTE-D-AZUR"
"573",201906,3,35223,30397,40049,621,536,706,44,"GRAND EST"
"574",201906,3,48139,39408,56870,790,647,933,75,"NOUVELLE-AQUITAINE"
"575",201906,3,59584,54090,65078,735,667,803,84,"AUVERGNE-RHONE-ALPES"
"576",201906,3,12819,9656,15982,442,333,551,27,"BOURGOGNE-FRANCHE-COMTE"
"577",201906,3,15025,11593,18457,441,340,542,53,"BRETAGNE"
"578",201906,3,13826,11755,15897,523,445,601,24,"CENTRE-VAL-DE-LOIRE"
"579",201906,3,996,712,1280,296,211,381,94,"CORSE"
"580",201906,3,51839,42487,61191,423,347,499,11,"ILE-DE-FRANCE"
"581",201906,3,42471,36474,48468,714,613,815,76,"OCCITANIE"
"582",201906,3,37027,31761,42293,606,520,692,32,"HAUTS-DE-FRANCE"
"583",201906,3,22737,17945,27529,665,525,805,28,"NORMANDIE"
"584",201906,3,18719,9814,27624,488,256,720,52,"PAYS-DE-LA-LOIRE"
"585",201906,3,39351,31813,46889,771,623,919,93,"PROVENCE-ALPES-COTE-D-AZUR"
"586",201905,3,26910,22697,31123,474,400,548,44,"GRAND EST"
"587",201905,3,51415,42342,60488,844,695,993,75,"NOUVELLE-AQUITAINE"
"588",201905,3,50263,45120,55406,620,557,683,84,"AUVERGNE-RHONE-ALPES"
"589",201905,3,9827,6868,12786,339,237,441,27,"BOURGOGNE-FRANCHE-COMTE"
"590",201905,3,13369,10345,16393,393,304,482,53,"BRETAGNE"
"591",201905,3,13062,11098,15026,494,420,568,24,"CENTRE-VAL-DE-LOIRE"
"592",201905,3,1500,1160,1840,446,345,547,94,"CORSE"
"593",201905,3,61008,51209,70807,498,418,578,11,"ILE-DE-FRANCE"
"594",201905,3,40991,35443,46539,690,597,783,76,"OCCITANIE"
"595",201905,3,29036,24557,33515,475,402,548,32,"HAUTS-DE-FRANCE"
"596",201905,3,18196,13990,22402,532,409,655,28,"NORMANDIE"
"597",201905,3,9240,3619,14861,241,95,387,52,"PAYS-DE-LA-LOIRE"
"598",201905,3,28072,22123,34021,550,433,667,93,"PROVENCE-ALPES-COTE-D-AZUR"
"599",201904,3,15756,12314,19198,278,217,339,44,"GRAND EST"
"600",201904,3,21139,16956,25322,347,278,416,75,"NOUVELLE-AQUITAINE"
"601",201904,3,28177,24437,31917,348,302,394,84,"AUVERGNE-RHONE-ALPES"
"602",201904,3,6307,4006,8608,217,138,296,27,"BOURGOGNE-FRANCHE-COMTE"
"603",201904,3,8565,6041,11089,252,178,326,53,"BRETAGNE"
"604",201904,3,6712,5264,8160,254,199,309,24,"CENTRE-VAL-DE-LOIRE"
"605",201904,3,1361,1025,1697,405,305,505,94,"CORSE"
"606",201904,3,50582,41880,59284,413,342,484,11,"ILE-DE-FRANCE"
"607",201904,3,27954,23404,32504,470,393,547,76,"OCCITANIE"
"608",201904,3,19202,15425,22979,314,252,376,32,"HAUTS-DE-FRANCE"
"609",201904,3,13836,10595,17077,404,309,499,28,"NORMANDIE"
"610",201904,3,10019,0,20766,261,0,541,52,"PAYS-DE-LA-LOIRE"
"611",201904,3,20678,15503,25853,405,304,506,93,"PROVENCE-ALPES-COTE-D-AZUR"
"612",201903,3,12094,9076,15112,213,160,266,44,"GRAND EST"
"613",201903,3,13303,9798,16808,218,160,276,75,"NOUVELLE-AQUITAINE"
"614",201903,3,14745,11962,17528,182,148,216,84,"AUVERGNE-RHONE-ALPES"
"615",201903,3,2829,1494,4164,98,52,144,27,"BOURGOGNE-FRANCHE-COMTE"
"616",201903,3,3409,1902,4916,100,56,144,53,"BRETAGNE"
"617",201903,3,4317,3230,5404,163,122,204,24,"CENTRE-VAL-DE-LOIRE"
"618",201903,3,747,489,1005,222,145,299,94,"CORSE"
"619",201903,3,32850,25912,39788,268,211,325,11,"ILE-DE-FRANCE"
"620",201903,3,18551,14695,22407,312,247,377,76,"OCCITANIE"
"621",201903,3,10051,7181,12921,164,117,211,32,"HAUTS-DE-FRANCE"
"622",201903,3,4636,2563,6709,136,75,197,28,"NORMANDIE"
"623",201903,3,5570,1729,9411,145,45,245,52,"PAYS-DE-LA-LOIRE"
"624",201903,3,13218,9271,17165,259,182,336,93,"PROVENCE-ALPES-COTE-D-AZUR"
"625",201902,3,6348,4188,8508,112,74,150,44,"GRAND EST"
"626",201902,3,5245,2777,7713,86,45,127,75,"NOUVELLE-AQUITAINE"
"627",201902,3,8393,6290,10496,104,78,130,84,"AUVERGNE-RHONE-ALPES"
"628",201902,3,1381,524,2238,48,18,78,27,"BOURGOGNE-FRANCHE-COMTE"
"629",201902,3,2170,878,3462,64,26,102,53,"BRETAGNE"
"630",201902,3,2084,1290,2878,79,49,109,24,"CENTRE-VAL-DE-LOIRE"
"631",201902,3,302,141,463,90,42,138,94,"CORSE"
"632",201902,3,20349,14795,25903,166,121,211,11,"ILE-DE-FRANCE"
"633",201902,3,9993,7036,12950,168,118,218,76,"OCCITANIE"
"634",201902,3,4842,2819,6865,79,46,112,32,"HAUTS-DE-FRANCE"
"635",201902,3,2036,890,3182,60,27,93,28,"NORMANDIE"
"636",201902,3,1912,841,2983,50,22,78,52,"PAYS-DE-LA-LOIRE"
"637",201902,3,8585,5569,11601,168,109,227,93,"PROVENCE-ALPES-COTE-D-AZUR"
"638",201901,3,3540,1942,5138,62,34,90,44,"GRAND EST"
"639",201901,3,2062,430,3694,34,7,61,75,"NOUVELLE-AQUITAINE"
"640",201901,3,6825,4786,8864,84,59,109,84,"AUVERGNE-RHONE-ALPES"
"641",201901,3,677,92,1262,23,3,43,27,"BOURGOGNE-FRANCHE-COMTE"
"642",201901,3,1296,187,2405,38,5,71,53,"BRETAGNE"
"643",201901,3,864,268,1460,33,10,56,24,"CENTRE-VAL-DE-LOIRE"
"644",201901,3,237,84,390,71,26,116,94,"CORSE"
"645",201901,3,7735,4773,10697,63,39,87,11,"ILE-DE-FRANCE"
"646",201901,3,6363,3891,8835,107,65,149,76,"OCCITANIE"
"647",201901,3,5583,3223,7943,91,52,130,32,"HAUTS-DE-FRANCE"
"648",201901,3,1879,746,3012,55,22,88,28,"NORMANDIE"
"649",201901,3,7978,1689,14267,208,44,372,52,"PAYS-DE-LA-LOIRE"
"650",201901,3,4081,1864,6298,80,37,123,93,"PROVENCE-ALPES-COTE-D-AZUR"
"651",201852,3,3329,1733,4925,59,31,87,44,"GRAND EST"
"652",201852,3,1853,13,3693,31,1,61,75,"NOUVELLE-AQUITAINE"
"653",201852,3,5322,2650,7994,66,33,99,84,"AUVERGNE-RHONE-ALPES"
"654",201852,3,903,0,1852,31,0,64,27,"BOURGOGNE-FRANCHE-COMTE"
"655",201852,3,680,26,1334,20,1,39,53,"BRETAGNE"
"656",201852,3,1735,906,2564,66,35,97,24,"CENTRE-VAL-DE-LOIRE"
"657",201852,3,245,90,400,74,27,121,94,"CORSE"
"658",201852,3,5951,2485,9417,49,21,77,11,"ILE-DE-FRANCE"
"659",201852,3,4440,2314,6566,75,39,111,76,"OCCITANIE"
"660",201852,3,4081,1564,6598,67,26,108,32,"HAUTS-DE-FRANCE"
"661",201852,3,1782,475,3089,52,14,90,28,"NORMANDIE"
"662",201852,3,1673,0,3603,44,0,95,52,"PAYS-DE-LA-LOIRE"
"663",201852,3,2105,422,3788,41,8,74,93,"PROVENCE-ALPES-COTE-D-AZUR"
"664",201851,3,2037,786,3288,36,14,58,44,"GRAND EST"
"665",201851,3,1739,0,3662,29,0,61,75,"NOUVELLE-AQUITAINE"
"666",201851,3,3426,1869,4983,42,23,61,84,"AUVERGNE-RHONE-ALPES"
"667",201851,3,278,0,783,10,0,27,27,"BOURGOGNE-FRANCHE-COMTE"
"668",201851,3,839,0,1953,25,0,58,53,"BRETAGNE"
"669",201851,3,1138,437,1839,43,17,69,24,"CENTRE-VAL-DE-LOIRE"
"670",201851,3,256,91,421,77,27,127,94,"CORSE"
"671",201851,3,8840,5572,12108,72,45,99,11,"ILE-DE-FRANCE"
"672",201851,3,4652,2515,6789,79,43,115,76,"OCCITANIE"
"673",201851,3,5910,3432,8388,97,56,138,32,"HAUTS-DE-FRANCE"
"674",201851,3,2723,923,4523,79,26,132,28,"NORMANDIE"
"675",201851,3,486,0,1083,13,0,29,52,"PAYS-DE-LA-LOIRE"
"676",201851,3,4283,1882,6684,84,37,131,93,"PROVENCE-ALPES-COTE-D-AZUR"
"677",201850,3,2999,1300,4698,53,23,83,44,"GRAND EST"
"678",201850,3,836,0,1745,14,0,29,75,"NOUVELLE-AQUITAINE"
"679",201850,3,2986,1475,4497,37,18,56,84,"AUVERGNE-RHONE-ALPES"
"680",201850,3,142,0,421,5,0,15,27,"BOURGOGNE-FRANCHE-COMTE"
"681",201850,3,508,0,1071,15,0,32,53,"BRETAGNE"
"682",201850,3,889,264,1514,34,10,58,24,"CENTRE-VAL-DE-LOIRE"
"683",201850,3,200,59,341,60,18,102,94,"CORSE"
"684",201850,3,5968,3287,8649,49,27,71,11,"ILE-DE-FRANCE"
"685",201850,3,2090,932,3248,35,15,55,76,"OCCITANIE"
"686",201850,3,1840,466,3214,30,8,52,32,"HAUTS-DE-FRANCE"
"687",201850,3,3245,1306,5184,95,38,152,28,"NORMANDIE"
"688",201850,3,1213,0,2726,32,0,72,52,"PAYS-DE-LA-LOIRE"
"689",201850,3,5045,2202,7888,99,43,155,93,"PROVENCE-ALPES-COTE-D-AZUR"
"690",201849,3,967,96,1838,17,2,32,44,"GRAND EST"
"691",201849,3,897,0,2126,15,0,35,75,"NOUVELLE-AQUITAINE"
"692",201849,3,1458,561,2355,18,7,29,84,"AUVERGNE-RHONE-ALPES"
"693",201849,3,224,0,534,8,0,19,27,"BOURGOGNE-FRANCHE-COMTE"
"694",201849,3,443,0,969,13,0,29,53,"BRETAGNE"
"695",201849,3,614,96,1132,23,3,43,24,"CENTRE-VAL-DE-LOIRE"
"696",201849,3,147,27,267,44,8,80,94,"CORSE"
"697",201849,3,6281,3382,9180,51,27,75,11,"ILE-DE-FRANCE"
"698",201849,3,2385,793,3977,40,13,67,76,"OCCITANIE"
"699",201849,3,2105,739,3471,34,12,56,32,"HAUTS-DE-FRANCE"
"700",201849,3,1561,420,2702,46,13,79,28,"NORMANDIE"
"701",201849,3,603,0,1615,16,0,42,52,"PAYS-DE-LA-LOIRE"
"702",201849,3,2203,227,4179,43,4,82,93,"PROVENCE-ALPES-COTE-D-AZUR"
"703",201848,3,1109,95,2123,20,2,38,44,"GRAND EST"
"704",201848,3,1190,0,2595,20,0,43,75,"NOUVELLE-AQUITAINE"
"705",201848,3,1910,724,3096,24,9,39,84,"AUVERGNE-RHONE-ALPES"
"706",201848,3,428,0,984,15,0,34,27,"BOURGOGNE-FRANCHE-COMTE"
"707",201848,3,317,0,837,9,0,24,53,"BRETAGNE"
"708",201848,3,360,0,740,14,0,28,24,"CENTRE-VAL-DE-LOIRE"
"709",201848,3,144,33,255,43,10,76,94,"CORSE"
"710",201848,3,4977,2412,7542,41,20,62,11,"ILE-DE-FRANCE"
"711",201848,3,1646,566,2726,28,10,46,76,"OCCITANIE"
"712",201848,3,1954,567,3341,32,9,55,32,"HAUTS-DE-FRANCE"
"713",201848,3,1027,389,1665,30,11,49,28,"NORMANDIE"
"714",201848,3,1106,20,2192,29,1,57,52,"PAYS-DE-LA-LOIRE"
"715",201848,3,2442,623,4261,48,12,84,93,"PROVENCE-ALPES-COTE-D-AZUR"
"716",201847,3,2098,764,3432,37,14,60,44,"GRAND EST"
"717",201847,3,621,0,1443,10,0,24,75,"NOUVELLE-AQUITAINE"
"718",201847,3,2339,1116,3562,29,14,44,84,"AUVERGNE-RHONE-ALPES"
